时段,城市,站点id,站点名称,全职满编率,全职分拣员满编率,全职理货员满编率,全职水产员满编率
20250917,深圳,10000045,小象超市-凤凰站-SZ0076,NULL,NULL,NULL,NULL
20250917,上海,10000889,小象超市-吴美路站-SH0202,NULL,NULL,NULL,NULL
20250916,深圳,186,小象超市-南岭站（已闭站）-SZ0007,NULL,NULL,NULL,NULL
20250917,上海,308,小象超市-乐林路站-SH0051,NULL,NULL,NULL,NULL
20250916,苏州,10000690,小象超市-江星站-SUZ005,NULL,NULL,NULL,NULL
20250917,嘉兴,10001288,小象超市-嘉善站（流标）-JX0007,NULL,NULL,NULL,NULL
20250917,上海,79,小象超市-兰花路站-SH0014,NULL,NULL,NULL,NULL
20250916,深圳,10000003,小象超市-南园站-SZ0063,NULL,NULL,NULL,NULL
20250916,深圳,10000023,小象超市-裕安站-SZ0070,NULL,NULL,NULL,NULL
20250916,上海,852,小象超市-上大路站-SH0056,NULL,NULL,NULL,NULL
20250916,广州,10000654,小象超市-建设北路站-GZ0134,NULL,NULL,NULL,NULL
20250917,南通,10001268,小象超市-通源站-NT0004,0.9210526316,1.0588235294,0.7333333333,1
20250917,广州,10000789,小象超市-越秀江湾站-GZ0162,1.05,1.0476190476,1,1.2
20250917,深圳,10000645,小象超市-东环站-SZ0220,1.3125,1.25,1.5,1
20250917,深圳,10000196,小象超市-龙胜站-SZ0115,1.1176470588,1.1052631579,1.25,1
W38,深圳,10000084,小象超市-碧海站-SZ0091,1.1428571429,1.3333333333,0.7777777778,1.2
W38,苏州,10001054,小象超市-清潭站-CZ0012,0.962962963,0.7142857143,1.375,0.6666666667
W38,上海,10000818,小象超市-礼尚路站-SH0186,1.0869565217,1.0833333333,1,1
202509,北京,10000278,小象超市-万丰路站-BJ0169,1.1388888889,1.1,1.2,1.3333333333
202509,深圳,189,小象超市-东晓站-SZ0011,1.16,1.0714285714,1.2857142857,2
202509,苏州,10000843,小象超市-九龙站-SUZ033,0.9230769231,0.8461538462,1,0.6666666667
202509,北京,10001110,小象超市-旺科路站-BJ0316,0.8666666667,0.7368421053,1,1
202509,武汉,10000461,小象超市-玉龙路站-WH0089,1.05,0.8181818182,1.3333333333,1.5
20250917,深圳,10000285,小象超市-松涛站-SZ0130,NULL,NULL,NULL,NULL
20250916,北京,140,小象超市-联想桥站-BJ0047,NULL,NULL,NULL,NULL
W38,北京,1310,小象超市-鲁谷站-BJ0101,NULL,NULL,NULL,NULL
W38,广州,10000790,小象超市-黄埔文冲站（流标）-GZ0163,NULL,NULL,NULL,NULL
W38,北京,289,小象超市-昌平西区站-BJ0077,NULL,NULL,NULL,NULL
W38,武汉,10000316,小象超市-东亭一路站-WH0067,NULL,NULL,NULL,NULL
W38,北京,10000031,小象超市-静安庄站-BJ0111,NULL,NULL,NULL,NULL
W38,深圳,10000028,小象超市-九围站-SZ0071,NULL,NULL,NULL,NULL
W38,深圳,10000023,小象超市-裕安站-SZ0070,NULL,NULL,NULL,NULL
W38,深圳,246,小象超市-福海站-SZ0026,NULL,NULL,NULL,NULL
W38,武汉,167,小象超市-花样年花样城站-WH0028,NULL,NULL,NULL,NULL
W38,深圳,10000640,小象超市-荣丰站-SZ0216,NULL,NULL,NULL,NULL
202509,广州,10000148,小象超市-增滘站-GZ0065,NULL,NULL,NULL,NULL
202509,北京,153,小象超市-孙王场站-BJ0055,NULL,NULL,NULL,NULL
202509,上海,308,小象超市-乐林路站-SH0051,NULL,NULL,NULL,NULL
202509,武汉,10000679,小象超市-汤逊湖站（流标）-WH0112,NULL,NULL,NULL,NULL
202509,北京,114,小象超市-回龙观站-BJ0031,NULL,NULL,NULL,NULL
202509,上海,209,小象超市-东川路站-SH0031,NULL,NULL,NULL,NULL
202509,北京,140,小象超市-联想桥站-BJ0047,NULL,NULL,NULL,NULL
202509,上海,10000098,小象超市-内江路站-SH0066,NULL,NULL,NULL,NULL
202509,广州,10001373,小象超市-广州企业团购（虚拟站）-GZ0198,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10001288,小象超市-嘉善站（流标）-JX0007,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000873,小象超市-雅宝站（流标）-SZ0260,NULL,NULL,NULL,NULL
20250916-20250917,NULL,226,小象超市-中商广场站（物资专用）-WH0040,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000690,小象超市-江星站-SUZ005,NULL,NULL,NULL,NULL
20250916-20250917,NULL,203,小象超市-龙城站废弃-SZ0020,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000841,小象超市-新围站-SZ0257,NULL,NULL,NULL,NULL
20250917,东莞,10001165,小象超市-小象超市-凤岗站（流标）-DG0035-DG0035,NULL,NULL,NULL,NULL
20250916,北京,10000082,小象超市-牡丹园站-BJ0125,NULL,NULL,NULL,NULL
20250916,北京,72,小象超市-益阳厅站-BJ0012,NULL,NULL,NULL,NULL
20250916,深圳,10000942,小象超市-莞城盈锋站（已失效）-DG0016,NULL,NULL,NULL,NULL
20250916,上海,10000606,小象超市-国定路站-SH0147,NULL,NULL,NULL,NULL
20250917,武汉,224,小象超市-胭脂路社区-WH0039,NULL,NULL,NULL,NULL
20250916,北京,10000041,小象超市-天通苑北站-BJ0113,NULL,NULL,NULL,NULL
20250916,长沙,10001124,小象超市-望城坡站（流标）-CS0001,NULL,NULL,NULL,NULL
20250917,武汉,10000306,小象超市-青菱中路站-WH0063,1.1818181818,1,1.5,1.5
20250917,苏州,10000771,小象超市-先锋站-SUZ023,1.0416666667,1.3333333333,0.75,0.5
20250917,深圳,10000394,小象超市-文新站-SZ0151,1.25,1.25,1.2222222222,1.5
20250917,广州,10000319,小象超市-市桥西站-GZ0086,0.9583333333,0.8,1,1.25
20250917,广州,10000609,小象超市-番禺市广站-GZ0129,0.9130434783,0.9,1,0.75
202509,宁波,10001277,小象超市-御湖站-NB0012,1.0454545455,1.3,0.875,1
202509,上海,10000192,小象超市-平陆路站-SH0097,1.1764705882,1.1111111111,1.2,1.5
20250916-20250917,NULL,250,小象超市-右安门站-BJ0072,0.9166666667,0.78,1.0909090909,1
20250916-20250917,NULL,10000730,小象超市-茸阳路站-SH0167,1,1.0714285714,1,1
20250916-20250917,NULL,10000368,小象超市-前进二路站-WH0078,1.25,1.0666666667,1.5,1.6666666667
20250916-20250917,NULL,10000344,小象超市-小屯北街站-BJ0189,0.935483871,1.0588235294,0.6666666667,0.6666666667
20250916-20250917,NULL,10001335,小象超市-香洲国信站-ZH0003,0.7978723404,0.7222222222,1.1666666667,0.5
20250916-20250917,NULL,10001332,小象超市-壹号站-TJ0022,0.6,0.7058823529,0.4615384615,1
20250916-20250917,NULL,299,小象超市-福民站-SZ0050,1.125,1.05,1.2,1.6666666667
20250916-20250917,NULL,10001025,小象超市-庄桥站-WX0017,1,1.0909090909,0.8571428571,0.6666666667
20250916-20250917,NULL,10000336,小象超市-机电路站-WH0072,0.8947368421,0.8,1,1
20250916-20250917,NULL,10000719,小象超市-杜鹃路站-SH0163,1.0967741935,1.0625,1,1.25
20250916-20250917,NULL,78,小象超市-房山长阳站-BJ0014,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000563,小象超市-华南新城站-GZ0122,0.9411764706,0.9375,0.9,1
20250916-20250917,NULL,10001293,小象超市-顺兴站-SZ0287,0.0694444444,0.0789473684,0,0.2
20250916,苏州,10000736,小象超市-锦芳站-SUZ014,1.0512820513,1.1,1.0833333333,0.75
20250916,深圳,10000641,小象超市-天安站-SZ0217,1.0681818182,1.12,0.9090909091,1.4
20250916,深圳,10000208,小象超市-三路站-SZ0118,0.9361702128,0.8148148148,1.1666666667,1
W38,深圳,10000468,小象超市-留仙站-SZ0166,0.9285714286,0.7333333333,1,1.3333333333
W38,绍兴,10001357,小象超市-双亭站-SX0006,1,0.7222222222,1.2307692308,1
W38,北京,10000504,小象超市-环科路站-BJ0226,1.1538461538,1.1333333333,1.2857142857,1
W38,北京,10000143,小象超市-红军营站-BJ0134,0.84,0.8666666667,0.8333333333,1
W38,北京,10000502,小象超市-和平里站-BJ0224,0.9393939394,0.8421052632,1,1
W38,北京,10000836,小象超市-惠新东站-BJ0278,1.1481481481,1.0625,1.1428571429,1.5
W38,广州,10000300,小象超市-白云大道北二站-GZ0085,1.1612903226,1.2857142857,0.8888888889,1.2
W38,北京,10001135,小象超市-雅宝路站-BJ0318,1.075,0.9090909091,0.9166666667,1.3333333333
W38,北京,10000175,小象超市-垡头东路站-BJ0141,1.25,1.3076923077,1,1.5
W38,广州,10000181,小象超市-齐富路站-GZ0069,0.9583333333,1.0909090909,0.8571428571,1
W38,昆山,10000921,小象超市-绿地站-KS0904,1.16,1.1666666667,1.25,1
W38,广州,10000678,小象超市-市南路站-GZ0143,1.1818181818,1.2,1.1666666667,1.25
W38,北京,10000703,小象超市-高鑫站-BJ0256,1.037037037,1.125,1.1428571429,0.5
W38,苏州,10000867,小象超市-狮山站-SUZ036,1,1.0833333333,0.875,0.5
202509,深圳,10000472,小象超市-航城站-SZ0168,1.1052631579,1.1,1.1,1
202509,武汉,10000661,小象超市-凤凰湖站-WH0110,1.2941176471,1.5555555556,1,1
202509,广州,10000780,小象超市-越秀杨箕站-GZ0158,1,1.08,0.9375,0.8571428571
202509,北京,10000428,小象超市-九棵树东路站-BJ0208,0.8367346939,0.8275862069,0.7692307692,1
202509,武汉,10000449,小象超市-前进村站-WH0087,1.25,1.125,1.8,0.5
20250916-20250917,NULL,10000762,小象超市-白云凰岗站-GZ0156,1.2307692308,1.3571428571,1.1666666667,1
20250916-20250917,NULL,10001057,小象超市-江宁利源站-NJ0006,1.0454545455,1.0277777778,1,1.25
20250917,北京,10000204,小象超市-小红门站-BJ0148,0.8787878788,0.6842105263,1.1111111111,1
20250917,武汉,10000571,小象超市-鲁巷站-WH0099,1.3103448276,1.5625,1.25,0.3333333333
20250917,杭州,10001004,小象超市-金沙站-HZ0032,1.1111111111,1.16,1.0833333333,1
20250917,合肥,10001347,小象超市-江东站-HF0003,1.3111111111,1.1739130435,1.3571428571,1.6
20250917,广州,10000555,小象超市-鹤龙站-GZ0120,1.0625,0.9411764706,1.25,1.25
20250916,北京,738,小象超市-豆各庄站-BJ0098,NULL,NULL,NULL,NULL
20250916,武汉,148,小象超市-盛世江城一期站-WH0016,NULL,NULL,NULL,NULL
20250917,深圳,10000653,小象超市-腾龙站（流标）-SZ0223,NULL,NULL,NULL,NULL
20250917,武汉,136,小象超市-兴华御水澜湾站-WH0014,NULL,NULL,NULL,NULL
20250916,上海,10000916,小象超市-秀沿路站-SH0208,NULL,NULL,NULL,NULL
20250917,深圳,10000069,小象生鲜-荔湾站-SZ0086,NULL,NULL,NULL,NULL
20250917,北京,735,小象超市-六道口站-BJ0095,NULL,NULL,NULL,NULL
W38,深圳,10000044,小象超市-福永站-SZ0075,NULL,NULL,NULL,NULL
W38,北京,116,小象超市-天通苑2站-BJ0033,NULL,NULL,NULL,NULL
W38,深圳,10000095,小象超市-五联站-SZ0093,NULL,NULL,NULL,NULL
W38,北京,10000391,小象超市-育新站-BJ0205,NULL,NULL,NULL,NULL
W38,武汉,136,小象超市-兴华御水澜湾站-WH0014,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000875,小象超市-荔湾如意站-GZ0177,1,1,1,1
20250916-20250917,NULL,10000711,小象超市-天河员村站-GZ0147,1.0454545455,1.09375,1,1
20250916,深圳,10000665,小象超市-华发站-SZ0225,0.8857142857,0.8421052632,0.8888888889,1
20250916,深圳,10001175,小象超市-兴东站-SZ0281,0.975,0.9545454545,1,1.2
20250916,广州,10000122,小象超市-花都汽车城站-GZ0056,1.1785714286,1.2307692308,1.25,1
20250916,杭州,10000966,小象超市-凤起站-HZ0021,1.0512820513,1.1052631579,1,1
20250916,北京,10000803,小象超市-西山站-BJ0271,0.7741935484,0.7222222222,1,0.6666666667
20250916,北京,10000337,小象超市-交大东路站-BJ0186,1.0952380952,1.1666666667,0.8333333333,1
20250916,广州,10000339,小象超市-亚运城站-GZ0090,0.8857142857,0.9333333333,0.5454545455,1.3333333333
20250916,深圳,10000627,小象超市-安业站-SZ0210,1.4545454545,1.8333333333,1,1
20250916,北京,10001232,小象超市-旭景站-BJ0328,1.1470588235,1.05,1.1111111111,0.6666666667
W38,上海,10000040,小象超市-竹园路站-SH0061,NULL,NULL,NULL,NULL
W38,广州,10000251,小象超市-金沙洲2站（标的废弃）-GZ0078,NULL,NULL,NULL,NULL
202509,上海,10000108,小象超市-御桥路站-SH0070,NULL,NULL,NULL,NULL
202509,深圳,771,小象超市-桃源站-SZ0059,NULL,NULL,NULL,NULL
202509,上海,196,小象超市-小闸镇街站-SH0027,NULL,NULL,NULL,NULL
202509,北京,10000172,小象超市-京良站（废弃）-BJ0140,NULL,NULL,NULL,NULL
202509,深圳,204,小象超市-南头站-SZ0015,NULL,NULL,NULL,NULL
202509,上海,10000107,小象超市-大连路站-SH0069,NULL,NULL,NULL,NULL
202509,武汉,10000577,小象超市-黄龙山站-WH0101,NULL,NULL,NULL,NULL
202509,广州,10000251,小象超市-金沙洲2站（标的废弃）-GZ0078,NULL,NULL,NULL,NULL
202509,苏州,10001030,小象超市-清潭站（废弃）-CZ0008,NULL,NULL,NULL,NULL
20250916-20250917,NULL,223,小象超市-新普洛斯物流园-WH0038,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000150,小象超市-茸兴路站-SH0080,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000443,小象超市-新地站-SZ0155,NULL,NULL,NULL,NULL
20250916-20250917,NULL,195,小象超市-金杨路站-SH0026,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000107,小象超市-大连路站-SH0069,NULL,NULL,NULL,NULL
20250916-20250917,NULL,301,小象超市-清湖站-SZ0052,NULL,NULL,NULL,NULL
W38,宁波,10001083,小象超市-广德站-NB0001,1,0.8571428571,1.1111111111,1.2
W38,昆山,10000870,小象超市-白塘站-KS0900,1.0967741935,1.2,1.1,0.75
W38,深圳,10000874,小象超市-福安站-SZ0261,0.9655172414,0.9375,1,1.25
W38,广州,10000578,小象超市-花地湾站-GZ0124,1,0.8461538462,1.1666666667,1.3333333333
W38,武汉,10000484,小象超市-铁机路站-WH0091,1.0833333333,0.7142857143,2,1
202509,天津,10001090,小象超市-星辰站-TJ0004,0.9310344828,0.9333333333,0.8,1.5
202509,广州,10000293,小象超市-花都东站-GZ0083,0.9791666667,0.96,1,1.1428571429
202509,杭州,10000935,小象超市-联创站-HZ0014,0.9583333333,0.9130434783,0.8823529412,1.2
202509,北京,10000668,小象超市-同兴园站-BJ0255,1.2972972973,1.2857142857,1.4,1.3333333333
202509,北京,10000320,小象超市-潘家园站-BJ0182,1.0666666667,1.0588235294,1.25,0.6666666667
202509,广州,311,小象超市-洛溪站-GZ0003,1.1219512195,1.3,0.9166666667,1
202509,广州,10000522,小象超市-远景路站-GZ0114,1.0731707317,1,1.1818181818,1.1666666667
202509,长沙,10001210,小象超市-螺丝塘站-CS0017,0.9696969697,0.8,1.0909090909,1.25
20250916-20250917,NULL,10000151,小象超市-伯士路站-SH0081,NULL,NULL,NULL,NULL
20250917,广州,10000117,小象超市-华师站-GZ0053,NULL,NULL,NULL,NULL
20250916,深圳,10000495,小象超市-江灏站-SZ0180,NULL,NULL,NULL,NULL
20250917,深圳,10000677,小象超市-濠景站-SZ0231,NULL,NULL,NULL,NULL
20250917,广州,10000157,小象超市-石碁站-GZ0067,NULL,NULL,NULL,NULL
20250917,深圳,184,小象超市-民治站-SZ0001,NULL,NULL,NULL,NULL
W38,武汉,10000626,小象超市-四新大道站（流标）-WH0107,NULL,NULL,NULL,NULL
W38,佛山,10000171,小象超市-桂城石肯站（废弃）-FS0004,NULL,NULL,NULL,NULL
W38,北京,10000787,小象超市-太平桥站-BJ0266,NULL,NULL,NULL,NULL
W38,上海,80,小象超市-政府路站（已闭站）-SH0015,NULL,NULL,NULL,NULL
20250917,杭州,10000900,小象超市-华承站-HZ0007,0.8780487805,1,0.6153846154,1
20250917,深圳,10001116,小象超市-深职站-SZ0275,1.0555555556,0.9473684211,1,1
20250917,上海,10000525,小象超市-三林路站-SH0127,1.0333333333,1.125,0.7777777778,1.3333333333
20250917,上海,10000950,小象超市-东兰路站-SH0216,0.935483871,0.8235294118,1,1
20250917,广州,10000578,小象超市-花地湾站-GZ0124,1,0.8461538462,1.1666666667,1.3333333333
20250917,北京,10000881,小象超市-春秀站-BJ0293,1.0930232558,1,1.2727272727,1
20250917,上海,10000887,小象超市-龙茗路站-SH0201,1.15,1.0909090909,1.1666666667,1
202509,苏州,10000983,小象超市-百信站-SUZ056,1.0476190476,1.2,1,1
20250916-20250917,NULL,10001251,小象超市-新华街站-BJ0331,1.0217391304,0.7916666667,1.1428571429,1.5
20250916-20250917,NULL,10001328,小象超市-南海盐步站-FS0021,1.0277777778,1.3333333333,0.7272727273,0.6
20250916-20250917,NULL,10001244,小象超市-高湖站-SX0003,0.9642857143,0.9166666667,1,1
20250916-20250917,NULL,10000014,小象超市-杜家坎站-BJ0106,1.03125,1.1052631579,0.875,1
20250916-20250917,NULL,10001080,小象超市-鼓楼定淮门站-NJ0016,0.9285714286,0.7857142857,1.125,1.25
20250916-20250917,NULL,10001175,小象超市-兴东站-SZ0281,0.975,0.9545454545,1,1.2
20250916-20250917,NULL,10000122,小象超市-花都汽车城站-GZ0056,1.1785714286,1.2307692308,1.25,1
20250916-20250917,NULL,10000831,小象超市-玲珑站-BJ0277,0.8108108108,0.85,0.7272727273,1
20250916-20250917,NULL,10001400,小象超市-兴城站-YZ0002,0.2333333333,0.1304347826,0.3928571429,0.4
20250916,南京,10001104,小象超市-栖霞丁家庄站-NJ0022,1.1025641026,1.15,1.0909090909,1
20250916,深圳,10000432,小象超市-清龙站-SZ0153,0.8709677419,0.7058823529,1.1428571429,1
20250916,上海,10000730,小象超市-茸阳路站-SH0167,1,1.0714285714,1,1
20250916,北京,10000611,小象超市-康庄站-BJ0250,0.8205128205,0.7826086957,1.1,0.6666666667
20250916,武汉,10000352,小象超市-香港路站-WH0074,1,1.1,0.8333333333,1
W38,西安,10001427,小象超市-雁塔长吉站-XA0005,NULL,NULL,NULL,NULL
W38,深圳,297,小象生鲜-新南站（废弃）-SZ0048,NULL,NULL,NULL,NULL
W38,武汉,10001416,小象超市-东风大道站-WH0146,NULL,NULL,NULL,NULL
W38,深圳,247,小象超市-松岗站（已闭站）-SZ0027,NULL,NULL,NULL,NULL
W38,北京,125,小象超市-双桥站-BJ0040,NULL,NULL,NULL,NULL
202509,北京,10000170,小象超市-丽泽路站-BJ0139,NULL,NULL,NULL,NULL
202509,东莞,238,小象超市-百悦尚城站-DG0007,NULL,NULL,NULL,NULL
202509,广州,10000086,小象超市-智慧城站-GZ0045,NULL,NULL,NULL,NULL
202509,北京,139,小象超市-小屯站-BJ0046,NULL,NULL,NULL,NULL
202509,昆山,10000919,小象超市-白墅站-KS0902,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000755,小象超市-六渡桥站（流标）-WH0122,NULL,NULL,NULL,NULL
20250916-20250917,NULL,108,小象超市-招商公园站-WH0010,NULL,NULL,NULL,NULL
20250916-20250917,NULL,93,小象超市-十里堡站（已闭站）-BJ0024,NULL,NULL,NULL,NULL
20250916-20250917,NULL,10000677,小象超市-濠景站-SZ0231,NULL,NULL,NULL,NULL
20250916-20250917,NULL,225,小象超市-创新科技广场站（物资专用）-SZ0023,NULL,NULL,NULL,NULL
20250916,北京,10000574,小象超市-高碑店站-BJ0241,0.875,0.8,0.875,1.5
20250916,廊坊,10000910,小象超市-燕东站-LF0005,1,1.1904761905,0.6666666667,1
20250916,天津,10001128,小象超市-锦泰站-TJ0009,0.8888888889,0.7692307692,1,1
20250916,北京,10000878,小象超市-百花站-BJ0290,1.2580645161,1.2222222222,1,1
20250916,上海,10000616,小象超市-慈善街站-SH0149,1.0526315789,1.1818181818,1,1
20250916,苏州,10001006,小象超市-金石站-WX0012,1,0.8,1.3333333333,1.3333333333
20250916,杭州,10001036,小象超市-金桥站-HZ0043,1.0540540541,1.1764705882,0.9230769231,1.2
20250916,武汉,10000506,小象超市-国博站-WH0094,1.2631578947,1.2,1.3333333333,1.5
20250916,上海,10000915,小象超市-板泉路站-SH0207,1.0588235294,1.1111111111,0.8,1.5
W38,深圳,10000784,小象超市-东滨站-SZ0253,1,0.9411764706,0.8888888889,1.25
W38,杭州,10001050,小象超市-枫桦站-HZ0045,1.0243902439,1.0454545455,0.9230769231,1
W38,上海,10001026,小象超市-长临路站-SH0220,1.1219512195,1.1363636364,1.1818181818,1
W38,北京,10000574,小象超市-高碑店站-BJ0241,0.84375,0.75,0.875,1.5
W38,武汉,10000348,小象超市-武泰闸站-WH0073,1.2857142857,1,1.75,3
20250916,广州,10000117,小象超市-华师站-GZ0053,NULL,NULL,NULL,NULL
20250916,广州,10000138,小象超市-同和北站-GZ0061,NULL,NULL,NULL,NULL
20250917,合肥,10001412,小象超市-锦城站-HF0008,NULL,NULL,NULL,NULL
20250917,深圳,10000129,小象超市-杨美站-SZ0103,NULL,NULL,NULL,NULL
20250916,北京,126,小象超市-潞苑站-BJ0041,NULL,NULL,NULL,NULL
20250916,北京,93,小象超市-十里堡站（已闭站）-BJ0024,NULL,NULL,NULL,NULL
